gene	chr	tpm	pcon	phicpm	pchcpm	patcpm	phichat	eatcpm	ehicpm	ehichat
Tsga10	chr1	3.192756142	1	18	3.375396604	55.64825392	85.38691388	50.46073669	135	67.46750501
Lipt1	chr1	17.87444316	2	43	5.42775089	5.675774232	88.15028887	50.46073669	174	136.4807924
Mitd1,Mrpl30	chr1	307.3935749	1	21	6.867563882	9.987260918	56.16760243	50.46073669	135	78.71208918
Eif5b,Txndc9	chr1	141.0882346	7	135	9.6320227	50.46073669	506.0062876	100.8633011	190	394.3055787
Rev1	chr1	38.52940656	2	34	7.841682398	14.77600601	151.1716628	103.3757478	358	117.8746321
Gm5099	chr1	0.0599640102	1	13	7.841682398	14.77600601	57.80092989	50.46073669	135	48.7265314
Pdcl3	chr1	47.62024264	18	223	4.987983667	52.91501116	598.8730424	136.3403539	369	284.5430687
Npas2	chr1	3.210643647	1	10	3.390140611	8.201659723	26.0282527	5.686024598	26	13.73182123
Rpl31	chr1	148.2384887	5	95	8.346570844	30.73192471	304.4729304	87.44824915	322	172.0460288
Tbc1d8	chr1	20.85503752	1	9	10.41979134	10.75659625	42.72221593	52.91501116	223	24.16976404
Cnot11	chr1	58.09867644	1	12	0	0	0	52.91501116	223	32.22635206
Rnf149	chr1	43.03549545	1	11	6.31006283	36.62662425	64.94431623	52.91501116	223	29.54082272
Map4k4	chr1	334.8428575	10	213	9.810003398	9.295114082	886.1717063	9.998612014	406	163.3309019
Mrps9	chr1	114.9868878	1	18	7.784489918	35.4344188	78.07029151	14.36564001	173	85.28593129
AI597479,Tgfbrap1	chr1	59.32253278	11	173	10.36877242	14.36564001	819.6925619	63.36570794	545	241.9252874
Nck2	chr1	40.64424296	1	15	9.610362418	28.53827158	49.88984343	27.93128914	277	65.86253582
Uxs1	chr1	10.07952454	1	22	6.141959498	31.08031916	103.1843463	27.93128914	277	96.59838586
Tpp2	chr1	175.6067987	11	277	13.26605362	27.93128914	1216.261495	126.273516	628	500.2672891
Mettl21c	chr1	6.637029029	1	24	0	0	0	27.93128914	277	105.3800573
Tex30	chr1	46.42923063	4	118	7.169886889	13.30328735	464.7770844	78.37145846	482	407.424112
Bivm,Kdelc1	chr1	62.92768196	4	128	6.316988466	30.81154552	387.6628861	51.37270832	459	468.6068468
Ercc5	chr1	43.48022979	2	52	8.46612772	10.13813183	203.481924	44.11483287	246	171.1406358
Wdr75	chr1	138.6993321	1	13	13.33089575	32.40362968	68.03616953	29.17061652	36	47.41204624
Slc40a1	chr1	69.82554549	3	36	7.607823682	29.17061652	131.2948973	32.40362968	36	80.60789484
Gm28151,Slc39a10	chr1	65.98148086	2	48	16.26395381	24.01947216	261.3344869	0	48	0
Mrpl15	chr1	55.30120236	5	94	4.816689277	21.38611743	213.7831455	71.84294416	178	285.2525951
Gm37988,Lypla1	chr1	125.4236884	2	57	6.474186699	22.46501345	212.8677408	52.28720767	164	179.1592048
Tcea1	chr1	23.97458543	4	70	9.508151388	30.90109024	303.6473854	85.61539046	176	228.4608319
Atp6v1h	chr1	100.0132611	2	17	11.14664214	18.47684047	76.9602809	52.28720767	164	57.23468838
Nabp1	chr1	160.3332548	19	836	6.192069077	20.54540514	2639.973198	45.89659094	2644	1037.048259
Gm17767	chr1	3.627729658	2	75	0	4.270557132	0	30.31590534	1886	204.1285743
Myo1b	chr1	74.52609662	1	29	6.981966854	16.30968251	119.1676579	0	29	0
Gm31812	chr1	0.8087860474	2	21	5.229179253	22.72051309	114.0268279	68.47111976	860	82.64387396
Gls	chr1	42.84034931	2	24	7.309929098	47.92571462	108.4462197	22.72051309	86	84.10478388
Nab1	chr1	33.19079168	1	11	7.621049221	18.62108572	46.92496875	8.767383882	70	40.67885218
Nemp2	chr1	8.825280432	6	70	7.800733554	8.767383882	258.865423	32.5575649	140	113.2672769
Inpp1	chr1	45.46887375	1	21	3.551760551	11.59684878	25.36176982	0	43	25.33552178
Gm28778,Ormdl1,Pms1	chr1	66.3391386	1	18	8.693892935	13.33540538	82.95703513	10.15443585	27	53.97654425
Osgepl1	chr1	23.68465851	2	27	5.86322743	10.15443585	80.96481638	13.33540538	27	82.95703513
Sf3b1	chr1	331.4012486	6	318	9.098356873	27.05761323	1222.127669	115.8788979	1462	1125.640409
Coq10b	chr1	50.5305178	9	437	7.161499468	49.73088782	2112.048562	113.66079	1485	1188.335967
Hspd1,Hspe1	chr1	547.0563739	8	450	6.458568263	37.99979629	1512.800064	135.3510397	1379	1249.838974
Mob4	chr1	77.19995183	7	247	6.798704121	28.1482138	672.1305893	135.243464	1448	859.4286376
Mars2	chr1	4.678173647	4	68	4.714839155	20.45516663	218.0127628	144.1260721	1143	240.5590465
Boll	chr1	3.099474199	1	9	3.396582181	28.24717419	32.5063816	20.45516663	68	28.85463037
Satb2	chr1	34.11650081	5	197	6.969172862	9.187597618	671.6399656	7.14914649	542	264.4492956
1700066M21Rik,4930558J18Rik	chr1	13.51611136	1	23	5.780245331	22.21500859	78.77739646	7.14914649	113	85.64691776
Maip1,Tyw5	chr1	54.82118803	10	113	10.81788754	7.14914649	420.7870307	81.08527677	448	234.0292146
Spats2l	chr1	5.722539631	6	66	7.808119214	5.961434953	254.0676472	7.14914649	252	55.50575688
Kctd18	chr1	23.8053094	2	28	4.187569502	13.8129276	100.379326	37.0574545	154	73.73668045
Sgo2a	chr1	40.23660712	3	41	5.548882441	29.90830801	86.79628607	20.96207409	190	129.0441473
Aox1	chr1	2.297031053	2	21	3.015205323	0	42.02944649	7.14914649	162	59.83001742
Bzw1	chr1	302.9056772	5	119	8.652171355	21.1722043	353.8980264	32.38876514	512	155.6893707
Clk1	chr1	311.2274722	8	324	12.46521685	30.1981485	1150.184532	35.4686508	893	592.3245951
Nif3l1,Ppil3	chr1	122.530105	3	129	6.331140314	7.399993735	296.8208873	48.93319765	803	333.0449141
Gm15834,Orc2	chr1	95.42809773	2	38	5.929852392	18.04157765	97.22462636	18.73504915	426	71.6381095
Fam126b,Ndufb3	chr1	128.778377	2	37	5.947994822	26.36105643	105.7112771	18.73504915	432	97.18812767
Cflar	chr1	14.86528595	23	386	11.18349078	18.73504915	1218.71861	194.0906443	1806	716.8238377
Stradb,Trak2	chr1	64.60583582	3	169	7.331100342	11.03383172	860.4177774	0	405	224.0849195
Tmem237	chr1	20.13837347	1	13	6.439526575	11.46842249	54.5125325	18.73504915	386	41.04492727
Als2	chr1	22.01006174	7	83	6.161970379	21.44307912	351.8406172	70.26522977	1100	141.3456323
Cdk15	chr1	0.1622564362	1	11	0	5.928910643	0	6.726228874	114	18.82344744
Fzd7	chr1	45.05001826	6	139	3.467671187	13.63336577	488.4042368	8.282656305	604	91.83655998
Gm26813	chr1	0.8351077474	2	46	0	0	0	4.749995979	309	76.80875926
Sumo1	chr1	139.3627465	6	236	12.350044	37.1145868	1050.05983	136.2418006	990	541.4800216
Nop58	chr1	79.68624386	6	229	5.291134134	6.132937516	427.6217238	176.8958511	796	781.901063
Bmpr2	chr1	21.3332781	4	198	12.42719019	83.79779734	1081.56301	43.24752432	603	350.4620796
Carf,Wdr12	chr1	31.10999904	3	45	8.036828469	34.54038787	171.0984269	22.41344782	346	133.17366
Cyp20a1	chr1	38.76223587	1	8	8.334140583	18.31412001	30.56284102	0	21	0
Abi2	chr1	23.73419419	1	11	5.663335321	18.99334228	48.45040619	43.78477209	80	47.93795654
Raph1	chr1	93.41327953	6	80	7.296198708	43.78477209	348.6396839	35.27385258	150	95.35086414
Rb1cc1	chr1	31.68549395	1	8	8.385009093	23.28741911	32.1342566	30.90109024	70	34.70255834
Nrp2	chr1	29.15172352	1	19	0	9.653126156	0	4.217996429	28	23.806248
Ino80dos	chr1	2.607123627	3	67	10.55352057	26.52473173	224.4787963	24.8996373	116	139.1814468
Eef1b2,Ndufs1	chr1	845.0247302	3	74	7.548203625	19.73052403	196.0347091	26.52473173	116	175.1344531
Gpr1	chr1	2.767361432	1	31	6.513626551	0	71.45791341	19.73052403	74	82.12264839
Fastkd2,Mdh1b	chr1	37.10009765	2	25	5.370310958	6.620173768	52.47647985	61.88071782	763	105.3735996
Klf7	chr1	8.74285204	34	675	9.664855232	28.51166546	2486.490984	106.390859	927	513.2221478
Gm28981	chr1	0.07307928009	1	30	10.85427039	0	108.5822762	28.51166546	675	110.5107104
Creb1	chr1	30.03053419	5	88	12.29380656	33.36905236	441.0405509	95.85303613	943	258.9863019
Gm28982,Mettl21a	chr1	23.16717884	7	128	9.710756577	18.28863603	412.5478656	141.7395963	1143	324.491376
Ccnyl1	chr1	8.551254565	3	49	6.132714057	42.43256087	195.6222386	62.41688981	313	210.1358205
Fzd5	chr1	12.68978904	4	53	2.891954336	32.91313013	176.969966	41.0438104	719	97.08258085
Plekhm3	chr1	22.89332965	1	15	3.545941079	7.183236426	41.95706472	32.91313013	53	50.08583943
Akr1cl	chr1	0.06308035796	2	26	0	0	0	48.18551902	333	110.6825227
Cryge	chr1	0.07482480429	2	22	2.752287767	0	22.37538714	37.4263176	267	61.75248543
Gm28845	chr1	0	2	49	4.960928471	0	65.24622915	37.4263176	267	130.9084
Idh1	chr1	171.9533922	10	236	5.09540056	37.4263176	989.9875075	34.85241969	420	413.4213161
Pikfyve	chr1	40.14575497	3	97	6.579160692	10.75920142	419.965139	79.85887847	311	354.5375798
Rpe	chr1	61.72895232	1	15	7.307279179	29.47081395	54.54095259	101.1472674	15	75.91970268
Kansl1l	chr1	11.73011317	1	15	8.633715771	101.1472674	75.91970268	29.47081395	15	54.54095259
Pcmtd1	chr1	45.04355918	3	58	7.427903187	18.49236072	223.8938555	0	58	38.13861894
Bard1	chr1	23.22239867	1	11	6.405507772	30.24806357	43.97960786	13.82302201	105	48.81140169
Atic	chr1	177.8998966	5	105	7.404231122	13.82302201	465.9270162	60.8224384	783	199.0072387
Gm4319	chr1	0.06896767676	2	19	4.335411009	0	25.9218877	13.82302201	113	48.81140169
Mreg	chr1	10.42394983	3	113	3.297872216	4.629125545	413.5274794	52.11556963	1449	593.3331708
D230017M19Rik	chr1	2.453404587	6	768	11.08954329	12.34729833	5308.233713	57.95604414	1767	2462.82694
Xrcc5	chr1	76.61939785	3	81	6.047821631	7.615826886	221.4112638	38.29254762	1782	341.234227
Smarcal1	chr1	37.05509144	5	99	5.027433904	26.16430927	260.9145037	41.8115553	1102	178.4367865
Rpl37a	chr1	189.458387	2	29	6.031922512	9.031589576	61.41841769	26.16430927	116	31.62600044
Gm26901	chr1	0.649727687	3	36	13.01268176	59.21654525	235.934693	5.069707247	96	38.95211093
Arpc2	chr1	767.5688081	12	562	5.928907351	18.4592611	1612.304435	95.57673791	3598	1295.359068
Aamp	chr1	251.4544712	6	152	4.899659635	18.71940276	406.3861298	110.0974608	2105	566.8151984
Pnkd	chr1	18.51017487	6	295	4.899659635	18.71940276	788.7099229	116.4727916	2576	914.6604836
Tmbim1	chr1	131.2000599	10	391	12.08962981	7.51150049	1561.367243	128.8168635	2567	1096.558783
Catip	chr1	0.3157775993	1	45	0	0	0	23.81801771	531	175.0763614
Slc11a1	chr1	2.781126031	1	25	0	0	0	17.3230914	858	45.27685855
Ctdsp1	chr1	25.27087696	17	531	8.661208568	23.81801771	2065.901064	154.3911927	3919	1217.983689
Vil1	chr1	1.605034793	1	21	0	0	0	17.3230914	858	38.03256118
Cnot9	chr1	91.94229146	11	213	6.963046592	43.97031998	807.3403558	201.3910546	3324	820.4820478
Bcs1l,Zfp142	chr1	48.69456501	2	104	6.330583892	13.53748854	422.5397041	49.68435455	302	290.3717745
Rnf25,Stk36	chr1	108.3753969	2	89	5.79744963	5.714034572	188.3037618	32.42130333	177	333.2422092
Ttll4	chr1	40.71907639	4	73	6.576212491	18.88381479	219.9288289	77.51951172	852	160.6678447
Prkag3	chr1	0.1175873387	1	19	0	4.017139456	0	18.88381479	73	57.24174998
Wnt6	chr1	84.35234809	2	30	3.371876225	29.32163059	58.61659995	20.72239118	30	67.11976926
Ihh	chr1	0.3508010633	1	10	0	0	0	39.93757907	323	44.88460364
Gm30414	chr1	1.270615569	4	66	6.113507027	5.069707247	92.2325578	59.21654525	85	111.413605
Cnppd1,Retreg2	chr1	82.84123975	19	725	8.055798507	94.07349317	4000.593987	280.1446697	5595	2305.015714
Zfand2b	chr1	23.06421765	14	601	5.442486885	34.87454893	1998.56563	300.811744	4829	2150.942907
Abcb6	chr1	3.495629634	7	252	3.23615464	17.06256868	573.1201751	197.9662938	3601	931.1663871
Ankzf1,Atg9a	chr1	51.37025181	10	354	8.035412884	30.49986054	1446.480381	276.0894983	4180	1244.200411
Glb1l,Stk16	chr1	28.75608767	9	340	6.167382312	10.84064503	847.693492	212.867105	3676	1057.481569
Tuba4a	chr1	61.09915868	7	251	3.733584907	10.08400786	646.965933	230.6790852	3769	979.6032478
A630095N17Rik	chr1	1.617836618	3	96	0	0	0	104.9141382	1625	292.040846
Dnajb2	chr1	18.06039584	19	972	12.10763204	27.67774614	5031.92057	363.2697243	5504	2619.060279
Ptprn	chr1	6.156567422	1	21	3.661509542	12.43837671	60.22902831	39.93757907	323	94.25766764
Dnpep	chr1	113.5161633	15	323	5.860409932	39.93757907	1449.772698	357.2478411	5150	1170.840343
Gmppa	chr1	76.99532448	2	41	4.417696235	6.001214432	93.06160759	67.62880404	744	196.0979252
Chpf,Tmem198	chr1	50.1879471	14	421	6.48664305	27.69122497	2092.9183	215.6113118	3242	1123.305929
Inha,Obsl1	chr1	105.6453353	4	234	6.586543879	10.25207465	628.5376743	35.34370611	835	547.844384
Stk11ip	chr1	19.43965236	10	470	5.952101119	22.85220555	1479.395528	125.5200669	2504	1358.486835
Slc4a3	chr1	8.483602606	3	77	8.794348858	6.192222737	216.7787164	73.04185927	1027	248.3477271
5730419F03Rik	chr1	0.9422304732	1	27	5.235752431	0	33.56183371	17.53904446	40	98.0581751
Acsl3,Utp14b	chr1	301.5978992	2	40	6.923869446	17.53904446	145.2713705	0	40	33.56183371
Wdfy1	chr1	45.08687773	2	31	7.972825032	26.30528234	107.0593268	72.05616048	31	122.736573
Mrpl44	chr1	81.8975085	1	23	10.23659916	22.75735253	84.48940715	26.30528234	31	79.43111346
Cul3	chr1	195.9819835	1	8	10.90998188	49.29880795	38.24716583	26.30528234	31	27.62821338
Rhbdd1	chr1	36.19341052	1	28	8.802318694	27.83619784	128.3880579	0	97	46.20091865
Gm28942	chr1	0	2	37	0	0	0	0	167	38.38609729
Agfg1	chr1	86.14155009	4	67	12.06978053	36.61868947	413.5911689	0	241	72.07792595
Fbxo36,Trip12	chr1	1100.895084	9	545	11.59610111	43.343944	1957.072334	37.6889459	1983	1139.441409
Cab39	chr1	162.4278123	1	25	8.105268753	24.3403698	104.2441639	6.881211106	25	28.48189778
Psmd1	chr1	219.1671871	3	31	12.72276919	33.53803788	152.0321514	70.89076961	318	54.99976518
Armc9	chr1	5.286348559	2	24	4.919352447	28.37104741	55.35553378	90.99645929	382	103.5590338
B3gnt7	chr1	124.0205018	6	84	5.98977402	20.10568968	294.452923	28.37104741	278	91.14653785
Ncl	chr1	235.1119474	13	298	10.26208118	70.89076961	1489.993639	184.4434078	2567	1075.410748
Tex44	chr1	0	2	39	2.596917787	0	54.8715896	149.2789201	1562	224.7579229
Ptma	chr1	372.6329849	19	1264	12.19007349	78.38815051	8532.624008	200.2917291	3305	2879.259222
Pde6d	chr1	33.91893909	1	32	5.915459567	20.86931371	95.16180595	78.38815051	1264	216.0157977
Cops7b	chr1	23.04909966	1	15	5.976331702	15.09699865	49.71295926	27.22370526	489	40.51186656
Dis3l2	chr1	17.38260431	1	9	8.071775877	7.614351237	31.1449418	0	9	0
Gigyf2	chr1	112.7433813	2	59	9.026189058	23.03697142	207.1838531	3.19545184	59	54.71045476
Atg16l1	chr1	60.44028507	10	142	8.998368313	11.89364552	525.1326735	0	168	18.93995673
Gm28888	chr1	0.2021137888	1	26	0	6.286986548	0	22.88167077	372	82.15230218
Gm29538	chr1	0.13560626	3	48	2.886630358	6.708009588	60.59398234	29.83843571	498	79.60811198
Arl4c	chr1	103.6381334	23	372	4.403137805	22.88167077	1175.409862	47.22052498	751	284.150114
Platr5	chr1	1.45638333	4	52	5.12110938	3.883974613	73.60592637	28.13857551	1806	100.0446807
Sh3bp4	chr1	119.5294154	19	605	4.562215192	14.83768758	1477.315811	34.03100326	2718	933.8358363
Agap1	chr1	33.38423993	1	30	3.819653316	13.09277415	68.79462711	0	152	26.72481831
Cops8	chr1	107.1436419	2	20	6.986183471	21.64498168	58.6425871	0	20	0
Gm28199	chr1	0	3	36	4.402339124	21.36291733	68.54422064	33.87217613	158	75.21138128
Lrrfip1	chr1	562.659603	2	27	4.358166929	4.79317776	59.75383654	21.36291733	74	59.52362976
Ube2f	chr1	25.08432922	3	81	7.296826689	23.39654367	223.7523537	0	81	85.12924052
Gm26683	chr1	1.210066252	1	33	4.100239285	0	87.30212215	0	33	50.85202442
Erfe	chr1	7.928847356	1	19	3.857049258	6.412494571	47.22573768	0	45	19.59376414
Ilkap	chr1	57.27016639	1	26	7.436681741	23.80824651	98.66468069	0	45	26.81251934
Hes6	chr1	15.67755154	1	16	4.11908148	10.57753734	57.11506582	10.28779617	54	48.98410494
Per2	chr1	1.714565355	3	54	2.471845315	10.28779617	165.3213542	24.12212998	80	90.39553287
Gm28382	chr1	0	2	52	0	3.212631689	0	10.28779617	80	159.1983411
Traf3ip1	chr1	9.91297483	1	12	3.974424496	10.33196095	33.28046705	10.28779617	54	36.73807871
Hdac4	chr1	22.23633456	9	119	7.107436349	67.55927637	455.3285386	4.686662699	119	28.79046163
Gpc1	chr1	65.57627555	5	61	7.745174796	40.12954936	228.3593217	0	61	24.68420749
Dusp28	chr1	3.415447248	1	42	11.50129207	27.24791398	268.538339	23.70316455	83	168.1880313
Rnpepl1	chr1	23.8766505	1	41	4.915803158	18.67825166	128.1477466	23.70316455	83	164.1835543
Capn10	chr1	21.27793928	2	83	5.757223804	23.70316455	332.3715856	45.92616564	83	396.6860856
Mterf4	chr1	47.48670907	1	17	5.663427295	6.56415107	31.64511614	29.39549405	46	67.91717352
Pask,Ppp1r7	chr1	35.41733075	2	46	7.34548099	29.39549405	183.7758813	54.82757445	285	164.6726874
Hdlbp,Sept2	chr1	318.3581221	9	268	8.887197748	48.26342338	1229.358245	207.5416246	750	825.406346
Farp2	chr1	8.101253463	3	83	5.271164944	43.62770902	292.0011589	88.74900617	480	334.9240633
Stk25	chr1	75.12166152	5	91	6.435621381	23.67724311	346.7150288	160.2054886	667	248.0324489
Bok	chr1	36.81349742	1	19	5.148950819	13.41334921	48.51164598	0	46	43.36693215
Atg4b,Thap4	chr1	55.21210567	2	55	8.17045113	11.37867626	181.1738728	101.6819728	506	201.0528551
Dtymk,Ing5	chr1	182.328503	8	238	5.928456564	53.41854944	801.3789002	159.4374984	736	776.1995126
D2hgdh	chr1	15.88698072	1	44	5.440563049	15.17839624	137.1052905	53.41854944	238	148.1540824
Adhfe1,Rrs1	chr1	39.71932655	2	32	4.833895929	35.02564424	145.2717897	72.49152298	1205	146.5260127
Mybl1	chr1	13.8715872	4	74	7.361291746	29.67782001	391.1494794	126.6611641	1460	268.1551818
Vcpip1	chr1	39.25677277	3	124	5.698881035	39.82342451	497.3657887	81.48991536	1378	378.4852472
Sgk3	chr1	8.614034925	1	20	0	17.74882625	0	42.81370297	1131	81.9058564
Snhg6	chr1	160.1477959	3	41	9.84044073	22.51341069	164.9585256	51.81209535	1338	121.3876561
Tcf24	chr1	3.524735517	1	41	0	11.15234397	0	42.81370297	1131	167.9070056
Ccdc59,Mettl25	chr10	107.1669823	1	10	9.465332757	45.65340322	67.07230257	0	10	0
Otogl	chr10	0.01458098327	1	10	0	0	0	35.39133008	244	61.13030421
Ppp1r12a	chr10	279.353164	16	244	16.41753116	35.39133008	1491.579423	28.90618597	1404	124.9237253
Pawr	chr10	207.8644286	18	472	9.352232042	85.4990372	1979.24167	26.3512206	2173	582.5125828
Gm36283	chr10	8.596728607	1	18	3.019539256	0	17.1005759	85.4990372	472	75.4795552
E2f7	chr10	19.00505283	1	21	6.338645949	11.45462289	97.41317546	0	21	24.72065921
Csrp2	chr10	89.48793384	1	35	5.301952141	14.19518029	133.9599926	0	250	48.80257333
Zdhhc17	chr10	17.77798811	1	9	7.610455807	12.2948372	34.2459692	4.954022652	26	14.63455204
Bbs10	chr10	7.064544453	2	21	4.115626318	30.52018116	48.63598507	0	146	43.65713015
Shprh	chr10	16.98065665	1	9	5.046754277	49.95556377	46.53663616	39.37302765	156	45.65194633
Nap1l1	chr10	215.0368514	1	28	5.985417136	25.54930085	85.57652743	0	38	82.82567751
Gm28592,Phlda1	chr10	8.951164909	20	391	5.409763575	22.84778524	1344.428901	20.21958207	1457	425.2812305
Gm30262	chr10	0.08064006314	7	214	3.075897346	0	230.1971173	53.87789998	1165	399.0404925
Gm30624	chr10	0	1	14	0	0	0	22.84778524	391	48.13811922
Fbxo30	chr10	33.87910842	9	156	13.49882953	39.37302765	791.300403	65.38562454	156	205.52471
Atxn7l3b	chr10	535.2707189	2	39	12.71110008	31.91782107	204.1796146	7.189766641	39	40.90413752
Epm2a	chr10	5.790162518	1	13	3.512825159	15.43006077	38.95733951	39.37302765	156	65.94170025
Tbc1d15	chr10	23.36041085	6	173	8.048335911	28.79044737	719.2567541	126.5918388	694	392.0024576
Rab21	chr10	44.60433766	5	139	6.933781198	31.4343527	388.9946417	169.9389661	790	464.4602497
Tmem19	chr10	36.05091032	5	247	6.27746623	65.02013726	820.2860967	136.3531815	761	837.2622409
Thap2,Zfc3h1	chr10	69.93572668	4	164	7.236299626	30.13734884	549.2721325	130.8539751	588	446.3592919
Cnot2	chr10	137.0409113	10	216	13.60550966	20.57326628	1063.435266	0	216	33.05043914
Rab3ip	chr10	141.3008655	4	66	6.35380194	32.14668027	225.4258604	24.52852788	479	131.981832
Lrrc10	chr10	0.4545758716	1	36	4.601217967	0	44.84747372	11.0886583	279	125.023376
Cct2	chr10	1614.665098	13	279	7.530971758	11.0886583	968.9311641	100.630895	2112	381.7387181
Frs2	chr10	67.5319257	10	323	5.160109371	12.15291524	760.3575831	33.10237143	1626	436.2188109
4930423D24Rik	chr10	0.7049931333	2	37	4.451924095	0	60.53243601	11.0886583	528	92.98367876
Yeats4	chr10	132.5339996	18	269	8.463905363	42.47174612	1200.556162	60.99590414	668	206.8894689
Cpsf6	chr10	101.8639298	2	34	11.39917052	36.78771619	168.3368728	42.47174612	296	104.6094627
Gm32141	chr10	0	1	12	0	0	0	42.47174612	269	53.55640872
Mdm2	chr10	314.2414189	4	222	8.016386466	32.86072687	688.7406899	53.79663447	573	460.4932183
Slc35e3	chr10	4.767561261	4	105	5.701869386	13.61540349	451.742114	73.04195785	871	245.783962
Nup107	chr10	137.6363466	7	118	5.444379886	34.54219832	400.0685542	117.4166224	794	346.7809573
Rap1b	chr10	200.7846231	8	119	8.77886693	19.76059225	518.6967131	91.78243783	238	190.1294928
Gm40773	chr10	1.219674288	1	23	3.833438237	6.060339697	32.86302682	19.76059225	119	100.2523059
Gm32552	chr10	0.2414816502	1	18	3.092445923	0	22.62205609	19.76059225	119	78.45832634
Mdm1	chr10	26.06517579	2	22	3.351260579	40.38737374	80.27154388	54.30279057	237	83.30451236
Dyrk2	chr10	58.58863388	19	276	8.193933384	43.39330131	949.4690611	9.108630163	276	17.07308289
Gm33677	chr10	0.04597155356	1	15	0	0	0	43.39330131	276	51.60157941
Gm34045	chr10	0.06462701598	1	11	0	4.087205842	0	43.39330131	276	37.84115823
Grip1	chr10	10.55972302	2	22	6.637263614	19.24994448	71.72624864	31.61688628	22	61.6602253
Irak3	chr10	7.305176066	1	20	9.915163321	9.809294021	86.50864866	13.90111818	196	48.8986967
Tmbim4	chr10	121.8105629	2	81	9.370529183	7.867502365	289.0705276	18.60031206	307	158.4430131
Llph	chr10	17.37670429	6	196	8.353316424	13.90111818	479.2072277	28.32880781	339	441.1677861
Hmga2	chr10	123.3075038	1	12	5.808320467	25.50789745	30.80878087	6.113038303	12	0
